user_id,method,tide,tlx
18,Imitation,HighTide,5
18,Imitation,HighTide,5
18,Imitation,HighTide,5
18,Gamification,HighTide,2
18,Gamification,HighTide,4
18,Gamification,HighTide,3
18,Gamification,HighTide,3
18,Gamification,HighTide,5
18,Gamification,HighTide,4
18,Gamification,HighTide,3
18,Gamification,HighTide,4
18,Gamification,HighTide,3
18,Gamification,HighTide,2
18,Gamification,HighTide,4
18,Gamification,HighTide,3
18,Gamification,HighTide,3
18,Gamification,HighTide,4
18,Gamification,HighTide,4
18,Gamification,HighTide,2
18,Gamification,HighTide,2
18,Gamification,HighTide,3
19,NoInstructions,LowTide,3
19,NoInstructions,LowTide,4
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,4
19,NoInstructions,LowTide,4
19,NoInstructions,LowTide,4
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,4
19,NoInstructions,LowTide,5
19,NoInstructions,LowTide,4
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,6
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,5
19,Imitation,LowTide,4
19,Imitation,LowTide,5
19,Imitation,LowTide,4
19,Gamification,LowTide,3
19,Gamification,LowTide,4
19,Gamification,LowTide,3
19,Gamification,LowTide,3
19,Gamification,LowTide,5
19,Gamification,LowTide,5
19,Gamification,LowTide,5
19,Gamification,LowTide,3
19,Gamification,LowTide,3
19,Gamification,LowTide,5
19,Gamification,LowTide,5
19,Gamification,LowTide,2
19,Gamification,LowTide,4
19,Gamification,LowTide,4
19,Gamification,LowTide,5
19,Gamification,LowTide,2
19,Gamification,LowTide,4
19,Gamification,LowTide,3
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,6
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,5
19,NoInstructions,HighTide,5
19,Imitation,HighTide,5
19,Imitation,HighTide,5
19,Imitation,HighTide,5
19,Imitation,HighTide,5
19,Imitation,HighTide,3
19,Imitation,HighTide,5
19,Imitation,HighTide,5
19,Imitation,HighTide,6
19,Imitation,HighTide,5
19,Imitation,HighTide,5
19,Imitation,HighTide,5
19,Imitation,HighTide,7
19,Imitation,HighTide,4
19,Imitation,HighTide,4
19,Imitation,HighTide,5
19,Imitation,HighTide,6
19,Imitation,HighTide,5
19,Imitation,HighTide,5
19,Gamification,HighTide,5
19,Gamification,HighTide,6
19,Gamification,HighTide,5
19,Gamification,HighTide,4
19,Gamification,HighTide,5
19,Gamification,HighTide,4
19,Gamification,HighTide,6
19,Gamification,HighTide,5
19,Gamification,HighTide,5
19,Gamification,HighTide,5
19,Gamification,HighTide,5
19,Gamification,HighTide,4
19,Gamification,HighTide,5
19,Gamification,HighTide,5
19,Gamification,HighTide,5
19,Gamification,HighTide,6
19,Gamification,HighTide,5
19,Gamification,HighTide,4
20,NoInstructions,LowTide,7
20,NoInstructions,LowTide,7
20,NoInstructions,LowTide,7
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,5
20,NoInstructions,LowTide,7
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,3
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,5
20,NoInstructions,LowTide,7
20,NoInstructions,LowTide,7
20,NoInstructions,LowTide,6
20,NoInstructions,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,7
20,Imitation,LowTide,6
20,Imitation,LowTide,7
20,Imitation,LowTide,6
20,Imitation,LowTide,7
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Imitation,LowTide,6
20,Gamification,LowTide,7
20,Gamification,LowTide,7
20,Gamification,LowTide,7
20,Gamification,LowTide,6
20,Gamification,LowTide,6
20,Gamification,LowTide,7
20,Gamification,LowTide,5
20,Gamification,LowTide,6
20,Gamification,LowTide,5
20,Gamification,LowTide,6
20,Gamification,LowTide,5
20,Gamification,LowTide,5
20,Gamification,LowTide,6
20,Gamification,LowTide,7
20,Gamification,LowTide,6
20,Gamification,LowTide,6
20,Gamification,LowTide,5
20,Gamification,LowTide,6
20,NoInstructions,HighTide,7
20,NoInstructions,HighTide,7
20,NoInstructions,HighTide,7
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,5
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,6
20,NoInstructions,HighTide,5
20,NoInstructions,HighTide,6
20,Imitation,HighTide,7
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,7
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Imitation,HighTide,7
20,Imitation,HighTide,6
20,Imitation,HighTide,6
20,Gamification,HighTide,6
20,Gamification,HighTide,7
20,Gamification,HighTide,6
20,Gamification,HighTide,6
20,Gamification,HighTide,6
20,Gamification,HighTide,6
20,Gamification,HighTide,5
20,Gamification,HighTide,6
20,Gamification,HighTide,5
20,Gamification,HighTide,6
20,Gamification,HighTide,5
20,Gamification,HighTide,3
20,Gamification,HighTide,5
20,Gamification,HighTide,5
20,Gamification,HighTide,6
20,Gamification,HighTide,2
20,Gamification,HighTide,5
20,Gamification,HighTide,6
21,NoInstructions,LowTide,7
21,NoInstructions,LowTide,3
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,4
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,7
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,6
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,5
21,NoInstructions,LowTide,3
21,Imitation,LowTide,6
21,Imitation,LowTide,1
21,Imitation,LowTide,5
21,Imitation,LowTide,5
21,Imitation,LowTide,4
21,Imitation,LowTide,5
21,Imitation,LowTide,4
21,Imitation,LowTide,4
21,Imitation,LowTide,4
21,Imitation,LowTide,7
21,Imitation,LowTide,4
21,Imitation,LowTide,7
21,Imitation,LowTide,5
21,Imitation,LowTide,3
21,Imitation,LowTide,5
21,Imitation,LowTide,5
21,Imitation,LowTide,4
21,Imitation,LowTide,3
21,Gamification,LowTide,5
21,Gamification,LowTide,5
21,Gamification,LowTide,5
21,Gamification,LowTide,5
21,Gamification,LowTide,5
21,Gamification,LowTide,6
21,Gamification,LowTide,5
21,Gamification,LowTide,4
21,Gamification,LowTide,4
21,Gamification,LowTide,7
21,Gamification,LowTide,4
21,Gamification,LowTide,3
21,Gamification,LowTide,5
21,Gamification,LowTide,5
21,Gamification,LowTide,5
21,Gamification,LowTide,5
21,Gamification,LowTide,4
21,Gamification,LowTide,4
21,NoInstructions,HighTide,5
21,NoInstructions,HighTide,3
21,NoInstructions,HighTide,5
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,5
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,7
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,6
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,3
21,NoInstructions,HighTide,3
21,NoInstructions,HighTide,4
21,NoInstructions,HighTide,3
21,NoInstructions,HighTide,3
21,Imitation,HighTide,7
21,Imitation,HighTide,5
21,Imitation,HighTide,6
21,Imitation,HighTide,6
21,Imitation,HighTide,5
21,Imitation,HighTide,6
21,Imitation,HighTide,4
21,Imitation,HighTide,6
21,Imitation,HighTide,5
21,Imitation,HighTide,7
21,Imitation,HighTide,5
21,Imitation,HighTide,7
21,Imitation,HighTide,6
21,Imitation,HighTide,6
21,Imitation,HighTide,4
21,Imitation,HighTide,4
21,Imitation,HighTide,4
21,Imitation,HighTide,7
21,Gamification,HighTide,6
21,Gamification,HighTide,7
21,Gamification,HighTide,7
21,Gamification,HighTide,6
21,Gamification,HighTide,6
21,Gamification,HighTide,6
21,Gamification,HighTide,5
21,Gamification,HighTide,5
21,Gamification,HighTide,5
21,Gamification,HighTide,3
21,Gamification,HighTide,4
21,Gamification,HighTide,3
21,Gamification,HighTide,5
21,Gamification,HighTide,6
21,Gamification,HighTide,3
21,Gamification,HighTide,4
21,Gamification,HighTide,2
21,Gamification,HighTide,5
22,NoInstructions,LowTide,5
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,5
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,4
22,NoInstructions,LowTide,4
22,NoInstructions,LowTide,4
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,4
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,4
22,NoInstructions,LowTide,2
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,4
22,NoInstructions,LowTide,3
22,NoInstructions,LowTide,3
22,Imitation,LowTide,5
22,Imitation,LowTide,4
22,Imitation,LowTide,5
22,Imitation,LowTide,5
22,Imitation,LowTide,3
22,Imitation,LowTide,4
22,Imitation,LowTide,4
22,Imitation,LowTide,4
22,Imitation,LowTide,5
22,Imitation,LowTide,5
22,Imitation,LowTide,3
22,Imitation,LowTide,5
22,Imitation,LowTide,4
22,Imitation,LowTide,4
22,Imitation,LowTide,3
22,Imitation,LowTide,3
22,Imitation,LowTide,3
22,Imitation,LowTide,4
22,Gamification,LowTide,5
22,Gamification,LowTide,4
22,Gamification,LowTide,5
22,Gamification,LowTide,5
22,Gamification,LowTide,4
22,Gamification,LowTide,4
22,Gamification,LowTide,5
22,Gamification,LowTide,4
22,Gamification,LowTide,4
22,Gamification,LowTide,5
22,Gamification,LowTide,3
22,Gamification,LowTide,5
22,Gamification,LowTide,4
22,Gamification,LowTide,4
22,Gamification,LowTide,5
22,Gamification,LowTide,3
22,Gamification,LowTide,5
22,Gamification,LowTide,4
22,NoInstructions,HighTide,6
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,5
22,NoInstructions,HighTide,5
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,5
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,5
22,NoInstructions,HighTide,3
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,3
22,NoInstructions,HighTide,4
22,NoInstructions,HighTide,5
22,NoInstructions,HighTide,3
22,Imitation,HighTide,5
22,Imitation,HighTide,4
22,Imitation,HighTide,5
22,Imitation,HighTide,5
22,Imitation,HighTide,4
22,Imitation,HighTide,4
22,Imitation,HighTide,4
22,Imitation,HighTide,4
22,Imitation,HighTide,5
22,Imitation,HighTide,5
22,Imitation,HighTide,5
22,Imitation,HighTide,7
22,Imitation,HighTide,4
22,Imitation,HighTide,4
22,Imitation,HighTide,5
22,Imitation,HighTide,4
22,Imitation,HighTide,5
22,Imitation,HighTide,4
22,Gamification,HighTide,5
22,Gamification,HighTide,5
22,Gamification,HighTide,6
22,Gamification,HighTide,5
22,Gamification,HighTide,5
22,Gamification,HighTide,4
22,Gamification,HighTide,4
22,Gamification,HighTide,4
22,Gamification,HighTide,5
22,Gamification,HighTide,5
22,Gamification,HighTide,5
22,Gamification,HighTide,4
22,Gamification,HighTide,5
22,Gamification,HighTide,4
22,Gamification,HighTide,4
22,Gamification,HighTide,4
22,Gamification,HighTide,4
22,Gamification,HighTide,4
23,NoInstructions,LowTide,3
23,NoInstructions,LowTide,7
23,NoInstructions,LowTide,5
23,NoInstructions,LowTide,4
23,NoInstructions,LowTide,4
23,NoInstructions,LowTide,6
23,NoInstructions,LowTide,2
23,NoInstructions,LowTide,5
23,NoInstructions,LowTide,6
23,NoInstructions,LowTide,3
23,NoInstructions,LowTide,6
23,NoInstructions,LowTide,4
23,NoInstructions,LowTide,3
23,NoInstructions,LowTide,4
23,NoInstructions,LowTide,6
23,NoInstructions,LowTide,6
23,NoInstructions,LowTide,6
23,NoInstructions,LowTide,2
23,Imitation,LowTide,3
23,Imitation,LowTide,6
23,Imitation,LowTide,5
23,Imitation,LowTide,5
23,Imitation,LowTide,5
23,Imitation,LowTide,5
23,Imitation,LowTide,3
23,Imitation,LowTide,4
23,Imitation,LowTide,5
23,Imitation,LowTide,4
23,Imitation,LowTide,5
23,Imitation,LowTide,5
23,Imitation,LowTide,4
23,Imitation,LowTide,4
23,Imitation,LowTide,5
23,Imitation,LowTide,5
23,Imitation,LowTide,5
23,Imitation,LowTide,2
23,Gamification,LowTide,4
23,Gamification,LowTide,5
23,Gamification,LowTide,5
23,Gamification,LowTide,3
23,Gamification,LowTide,3
23,Gamification,LowTide,5
23,Gamification,LowTide,4
23,Gamification,LowTide,4
23,Gamification,LowTide,5
23,Gamification,LowTide,5
23,Gamification,LowTide,5
23,Gamification,LowTide,3
23,Gamification,LowTide,4
23,Gamification,LowTide,4
23,Gamification,LowTide,6
23,Gamification,LowTide,6
23,Gamification,LowTide,5
23,Gamification,LowTide,4
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,5
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,4
23,NoInstructions,HighTide,5
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,6
23,NoInstructions,HighTide,5
23,NoInstructions,HighTide,5
23,NoInstructions,HighTide,5
23,NoInstructions,HighTide,5
23,NoInstructions,HighTide,5
23,NoInstructions,HighTide,3
23,Imitation,HighTide,5
23,Imitation,HighTide,4
23,Imitation,HighTide,5
23,Imitation,HighTide,5
23,Imitation,HighTide,6
23,Imitation,HighTide,4
23,Imitation,HighTide,5
23,Imitation,HighTide,4
23,Imitation,HighTide,5
23,Imitation,HighTide,6
23,Imitation,HighTide,5
23,Imitation,HighTide,6
23,Imitation,HighTide,5
23,Imitation,HighTide,5
23,Imitation,HighTide,4
23,Imitation,HighTide,5
23,Imitation,HighTide,5
23,Imitation,HighTide,5
23,Gamification,HighTide,6
23,Gamification,HighTide,4
23,Gamification,HighTide,6
23,Gamification,HighTide,6
23,Gamification,HighTide,6
23,Gamification,HighTide,5
23,Gamification,HighTide,5
23,Gamification,HighTide,6
23,Gamification,HighTide,6
23,Gamification,HighTide,6
23,Gamification,HighTide,5
23,Gamification,HighTide,6
23,Gamification,HighTide,5
23,Gamification,HighTide,5
23,Gamification,HighTide,5
23,Gamification,HighTide,6
23,Gamification,HighTide,5
23,Gamification,HighTide,4
24,NoInstructions,LowTide,6
24,NoInstructions,LowTide,6
24,NoInstructions,LowTide,6
24,NoInstructions,LowTide,6
24,NoInstructions,LowTide,6
24,NoInstructions,LowTide,6
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,4
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,5
24,NoInstructions,LowTide,3
24,Imitation,LowTide,6
24,Imitation,LowTide,5
24,Imitation,LowTide,6
24,Imitation,LowTide,6
24,Imitation,LowTide,6
24,Imitation,LowTide,6
24,Imitation,LowTide,6
24,Imitation,LowTide,5
24,Imitation,LowTide,5
24,Imitation,LowTide,6
24,Imitation,LowTide,5
24,Imitation,LowTide,6
24,Imitation,LowTide,5
24,Imitation,LowTide,5
24,Imitation,LowTide,5
24,Imitation,LowTide,5
24,Imitation,LowTide,5
24,Imitation,LowTide,3
24,Gamification,LowTide,6
24,Gamification,LowTide,6
24,Gamification,LowTide,6
24,Gamification,LowTide,6
24,Gamification,LowTide,6
24,Gamification,LowTide,7
24,Gamification,LowTide,6
24,Gamification,LowTide,5
24,Gamification,LowTide,5
24,Gamification,LowTide,6
24,Gamification,LowTide,5
24,Gamification,LowTide,6
24,Gamification,LowTide,6
24,Gamification,LowTide,5
24,Gamification,LowTide,5
24,Gamification,LowTide,5
24,Gamification,LowTide,5
24,Gamification,LowTide,3
24,NoInstructions,HighTide,7
24,NoInstructions,HighTide,5
24,NoInstructions,HighTide,7
24,NoInstructions,HighTide,6
24,NoInstructions,HighTide,6
24,NoInstructions,HighTide,7
24,NoInstructions,HighTide,5
24,NoInstructions,HighTide,5
24,NoInstructions,HighTide,5
24,NoInstructions,HighTide,6
24,NoInstructions,HighTide,4
24,NoInstructions,HighTide,6
24,NoInstructions,HighTide,5
24,NoInstructions,HighTide,5
24,NoInstructions,HighTide,6
24,NoInstructions,HighTide,5
24,NoInstructions,HighTide,4
24,NoInstructions,HighTide,3
24,Imitation,HighTide,6
24,Imitation,HighTide,7
24,Imitation,HighTide,6
24,Imitation,HighTide,5
24,Imitation,HighTide,6
24,Imitation,HighTide,7
24,Imitation,HighTide,5
24,Imitation,HighTide,5
24,Imitation,HighTide,5
24,Imitation,HighTide,6
24,Imitation,HighTide,5
24,Imitation,HighTide,6
24,Imitation,HighTide,5
24,Imitation,HighTide,5
24,Imitation,HighTide,4
24,Imitation,HighTide,5
24,Imitation,HighTide,4
24,Imitation,HighTide,4
24,Gamification,HighTide,5
24,Gamification,HighTide,6
24,Gamification,HighTide,6
24,Gamification,HighTide,6
24,Gamification,HighTide,6
24,Gamification,HighTide,7
24,Gamification,HighTide,6
24,Gamification,HighTide,5
24,Gamification,HighTide,5
24,Gamification,HighTide,6
24,Gamification,HighTide,5
24,Gamification,HighTide,5
24,Gamification,HighTide,6
24,Gamification,HighTide,5
24,Gamification,HighTide,6
24,Gamification,HighTide,6
24,Gamification,HighTide,5
24,Gamification,HighTide,4
25,NoInstructions,LowTide,7
25,NoInstructions,LowTide,3
25,NoInstructions,LowTide,6
25,NoInstructions,LowTide,7
25,NoInstructions,LowTide,6
25,NoInstructions,LowTide,6
25,NoInstructions,LowTide,6
25,NoInstructions,LowTide,6
25,NoInstructions,LowTide,6
25,NoInstructions,LowTide,7
25,NoInstructions,LowTide,5
25,NoInstructions,LowTide,7
25,NoInstructions,LowTide,4
25,NoInstructions,LowTide,4
25,NoInstructions,LowTide,5
25,NoInstructions,LowTide,6
25,NoInstructions,LowTide,4
25,NoInstructions,LowTide,5
25,Imitation,LowTide,7
25,Imitation,LowTide,5
25,Imitation,LowTide,6
25,Imitation,LowTide,4
25,Imitation,LowTide,6
25,Imitation,LowTide,5
25,Imitation,LowTide,3
25,Imitation,LowTide,4
25,Imitation,LowTide,4
25,Imitation,LowTide,4
25,Imitation,LowTide,6
25,Imitation,LowTide,7
25,Imitation,LowTide,4
25,Imitation,LowTide,1
25,Imitation,LowTide,5
25,Imitation,LowTide,4
25,Imitation,LowTide,4
25,Imitation,LowTide,2
25,Gamification,LowTide,2
25,Gamification,LowTide,5
25,Gamification,LowTide,5
25,Gamification,LowTide,6
25,Gamification,LowTide,6
25,Gamification,LowTide,6
25,Gamification,LowTide,4
25,Gamification,LowTide,4
25,Gamification,LowTide,4
25,Gamification,LowTide,6
25,Gamification,LowTide,4
25,Gamification,LowTide,7
25,Gamification,LowTide,4
25,Gamification,LowTide,4
25,Gamification,LowTide,5
25,Gamification,LowTide,4
25,Gamification,LowTide,4
25,Gamification,LowTide,3
25,NoInstructions,HighTide,6
25,NoInstructions,HighTide,3
25,NoInstructions,HighTide,6
25,NoInstructions,HighTide,6
25,NoInstructions,HighTide,6
25,NoInstructions,HighTide,6
25,NoInstructions,HighTide,5
25,NoInstructions,HighTide,5
25,NoInstructions,HighTide,6
25,NoInstructions,HighTide,7
25,NoInstructions,HighTide,4
25,NoInstructions,HighTide,7
25,NoInstructions,HighTide,4
25,NoInstructions,HighTide,4
25,NoInstructions,HighTide,4
25,NoInstructions,HighTide,6
25,NoInstructions,HighTide,4
25,NoInstructions,HighTide,5
25,Imitation,HighTide,4
25,Imitation,HighTide,1
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,3
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,7
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,4
25,Imitation,HighTide,2
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,5
25,Gamification,HighTide,4
25,Gamification,HighTide,3
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,6
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,4
25,Gamification,HighTide,5
25,Gamification,HighTide,4
25,Gamification,HighTide,3
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,5
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,7
26,NoInstructions,LowTide,6
26,Imitation,LowTide,7
26,Imitation,LowTide,7
26,Imitation,LowTide,7
26,Imitation,LowTide,7
26,Imitation,LowTide,6
26,Imitation,LowTide,7
26,Imitation,LowTide,6
26,Imitation,LowTide,7
26,Imitation,LowTide,7
26,Imitation,LowTide,7
26,Imitation,LowTide,7
26,Imitation,LowTide,6
26,Imitation,LowTide,7
26,Imitation,LowTide,6
26,Imitation,LowTide,7
26,Imitation,LowTide,7
26,Imitation,LowTide,6
26,Imitation,LowTide,6
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,6
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,7
26,Gamification,LowTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,7
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,5
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,3
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,6
26,NoInstructions,HighTide,5
26,Imitation,HighTide,5
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,3
26,Imitation,HighTide,6
26,Imitation,HighTide,6
26,Imitation,HighTide,5
26,Imitation,HighTide,5
26,Gamification,HighTide,5
26,Gamification,HighTide,6
26,Gamification,HighTide,6
26,Gamification,HighTide,4
26,Gamification,HighTide,6
26,Gamification,HighTide,4
26,Gamification,HighTide,6
26,Gamification,HighTide,4
26,Gamification,HighTide,4
26,Gamification,HighTide,4
26,Gamification,HighTide,3
26,Gamification,HighTide,2
26,Gamification,HighTide,3
26,Gamification,HighTide,5
26,Gamification,HighTide,3
26,Gamification,HighTide,3
26,Gamification,HighTide,3
26,Gamification,HighTide,4
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,5
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,5
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,7
27,NoInstructions,LowTide,5
27,NoInstructions,LowTide,7
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,5
27,NoInstructions,LowTide,6
27,NoInstructions,LowTide,2
27,Imitation,LowTide,7
27,Imitation,LowTide,7
27,Imitation,LowTide,7
27,Imitation,LowTide,6
27,Imitation,LowTide,6
27,Imitation,LowTide,6
27,Imitation,LowTide,6
27,Imitation,LowTide,5
27,Imitation,LowTide,6
27,Imitation,LowTide,6
27,Imitation,LowTide,6
27,Imitation,LowTide,7
27,Imitation,LowTide,6
27,Imitation,LowTide,7
27,Imitation,LowTide,6
27,Imitation,LowTide,7
27,Imitation,LowTide,6
27,Imitation,LowTide,4
27,Gamification,LowTide,6
27,Gamification,LowTide,6
27,Gamification,LowTide,6
27,Gamification,LowTide,6
27,Gamification,LowTide,7
27,Gamification,LowTide,6
27,Gamification,LowTide,7
27,Gamification,LowTide,6
27,Gamification,LowTide,5
27,Gamification,LowTide,4
27,Gamification,LowTide,3
27,Gamification,LowTide,6
27,Gamification,LowTide,5
27,Gamification,LowTide,7
27,Gamification,LowTide,6
27,Gamification,LowTide,5
27,Gamification,LowTide,6
27,Gamification,LowTide,4
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,7
27,NoInstructions,HighTide,6
27,NoInstructions,HighTide,7
